file_name,transcription,duration,speaker
audio/tr_2495_tr25096.wav,ፍትሀዊ ነው የሚሉ ካሉ ሊያስረዱን ይገባል,4.35,SPK01
audio/tr_2496_tr25097.wav,ኤርትራውያን እንደተገነጠሉ በዚያው ቀርተው ነጻነታቸውን ያጣጥሙ,7.30,SPK01
audio/tr_2498_tr25099.wav,በቅድሚያ ግጥሚያቸውን ያካሄዱት ባንኮች ና ኢትዮጵያ ቡና ናቸው,5.76,SPK01
audio/tr_2499_tr25100.wav,ብላክበርን በተደጋጋሚ በማጥቃት ስምንት ኮርናሲ ያገኙ ዩናይትድ ያገኘው ሶስት ብቻ ነበር,9.22,SPK01
audio/tr_24_tr01024.wav,ዛሬም ደግመን ይህንኑ እንላለን,5.12,SPK01
audio/tr_2500_tr26001.wav,ኢትዮጵያ ውስጥ እንደዚህ ያሉ ኮምፒውተሮች በጣም ጥቂት ናቸው,5.63,SPK01
audio/tr_2502_tr26003.wav,እና ስለዚህ እያንዳንዱን ድርጊት እያነጻጸርኩ ማየቱ ትንሽ ያስቸግረኛል,8.58,SPK01
audio/tr_2503_tr26004.wav,እንደምንም አውሮፕላኖቹ ታድሰውና ተደራጅተው ከፍ ብለው ተመልሰዋል,8.19,SPK01
audio/tr_2504_tr26005.wav,ሲቧጥጠኝ ነው ማወቅ የጀመርኩት,3.97,SPK01
audio/tr_2505_tr26006.wav,ማንም ግን ይህን የአውሮፓውያን እርዳታ የሚጠቅስ የለም,6.27,SPK01
audio/tr_2506_tr26007.wav,እኝህ ጀግና ሰው ደጋግሜ እንደገለጽኩት ከጓደኞቻቸው ባላነሰ ሁኔታ የማከብራቸውና የማደንቃቸው ሰው ናቸው,9.98,SPK01
audio/tr_2507_tr26008.wav,እሳቸው ሀጼ ምኒሊክ እንዲህ ያለ አሽሙራቸው በአለም ፊት ይገርማል,8.19,SPK01
audio/tr_2508_tr26009.wav,ከዘመናቸው በአንደኛው ወቅት ላይ በሚኖሩባት አምባ ውስጥ አንዲት እናት ትወልዳለች,8.19,SPK01
audio/tr_250_tr03050.wav,እንደ አሜሪካ እምነት ና መላ ም ት ኦሮሚያ ነጻነት ዋን ካወጀ ት ኢትዮጵያ ትገነጣጠ ላለች,8.06,SPK01
audio/tr_2510_tr26011.wav,አንዳንዱንም ሻእብያ ተመልሶ ገብቶ በታል,5.50,SPK01
audio/tr_2512_tr26013.wav,በርካታ ኤርትራዊያን ወደ ሱዳንና ኢትዮጵያ እየተሰደዱ ነው,6.40,SPK01
audio/tr_2513_tr26014.wav,ነገር ግን በደቡባዊ ኢትዮጵያ የሚገኙ የመንግስት መጋዘኖች ጢምብለው በእህል ተሞልተዋል,8.96,SPK01
audio/tr_2515_tr26016.wav,አስራ ሶስቱ እናቶች ናቸው,3.33,SPK01
audio/tr_2516_tr26017.wav,ሁኔታውን በትእግስት እየተጠባበቅን ነው ብለዋል,5.25,SPK01
audio/tr_2517_tr26018.wav,ዛሬ ሀገሮች ወደ ውህደት እያመሩ ናቸው,5.12,SPK01
audio/tr_2518_tr26019.wav,ውብሸት ክብሩ በኖርዌይ ተቃውሞ ገጥሟቸዋል,6.66,SPK01
audio/tr_2519_tr26020.wav,በኢትዮጵያንና በጅቡቲ ሹፌሮች መካከል አምባጓሮ ተፈጠረ,6.91,SPK01
audio/tr_251_tr03051.wav,ለፕሬዚዳንቱ አዲስ መኖሪያ ቤትና ጽፈት ቤት ሊገነባ ነው,5.25,SPK01
audio/tr_2521_tr26022.wav,ኮፊ አናን ሊመጡ ነው,3.33,SPK01
audio/tr_2522_tr26023.wav,ኢህአዴግ ከተወገደ ኢትዮጵያ ፍርክስክሷ ይወጣል ይላሉ መላኩ ተገኝ,8.45,SPK01
audio/tr_2523_tr26024.wav,በአጠቃላይ በኢትዮጵያ ውስጥ በኤድስ የተያዙ ሰዎች ቁጥር ሶስት ሚሊዮን እንደሆነ ይገመታል,9.47,SPK01
audio/tr_2525_tr26026.wav,ወይዘሮ ገነት ልዩ የፖሊስ ሀይል ወደ ዩኒቨርስቲው እንዲገባ ትላንት ማምሻውን ትእዛዝ ሰጡ,8.70,SPK01
audio/tr_2527_tr26028.wav,ትንፋሽ ውጠው ወደ ተመለከቱት እንቅስቃሴ አነጣጠሩ,6.02,SPK01
audio/tr_2528_tr26029.wav,ባንኮች እስካሁን ያልዋዠቀ ቡድን ነው,5.89,SPK01
audio/tr_2529_tr26030.wav,ያለው ስብስብ በእጅጉ የሚግባባና የሚስማማ ነው,6.14,SPK01
audio/tr_252_tr03052.wav,በአንድ በኩል ከኢትዮጵያ ለመገንጠል አጀንዳ ያላቸው ሀይሎች ኢህአዴግን አምርረው እንዲታገሉ ተጨማሪ ጽናት ያገኛሉ,9.98,SPK01
audio/tr_2530_tr26031.wav,ቁርቁዝናና የሙያ ሽባነት የሚያብቡበት ምድር ሆነ,7.30,SPK01
audio/tr_2531_tr26032.wav,በተረፈ የክልል አስራ አራት ስፖርት ኮሚሽን የሚተዳደረው በመንግስት በጀት ነው,8.45,SPK01
audio/tr_2532_tr26033.wav,በስፖርታዊ ሙያ ውስጥ ያሉ ሰዎችም ሊያስቡበት የሚገባውን ጥያቄ ነው ያነሳኸው,9.09,SPK01
audio/tr_2533_tr26034.wav,ጣልያኖች እንግሊዞች ግዴታ ሶስቱ ታሪካዊ ክለቦቻቸውን ያቀርባሉ,8.70,SPK01
audio/tr_2534_tr26035.wav,ቴክኒክ ኮሚቴውም ሆነ ስራ አስኪያጅ ኮሚቴው በዚህ ቅጥር ጉዳይ ላይ ምንም አናውቅም,9.98,SPK01
audio/tr_2535_tr26036.wav,በአንዳንድ ችግሮች ምክንያት ለጊዜው ማሰባሰቡ ቆሟል,6.66,SPK01
audio/tr_2536_tr26037.wav,ከባንኮች ክለብ ጋር ባደረገው ግጥሚያ ሁለት ለዜሮ ተሸንፏል,6.78,SPK01
audio/tr_2537_tr26038.wav,ተጫዋቾቹ ግን የወደዱት አይመስልም,5.50,SPK01
audio/tr_2538_tr26039.wav,ከፊሎቹ ደግሞ በዚህ ምክንያት ከስታዲየም ለመቅረት እንደተገደዱ አጫውተውናል,8.83,SPK01
audio/tr_2539_tr26040.wav,የቡድኑ አላማ ህብረት ስራ ዲስፕሊንና ፕሮፌሽናሊዝም የሚል ነው,8.19,SPK01
audio/tr_253_tr03053.wav,ከኢትዮጵያ የተሰደደውና በብዙ ቁጥርም የሚሰደደው አገሩን ሊገነባ የሚችለው ሀይል ነው,7.04,SPK01
audio/tr_2540_tr26041.wav,እነኚሁ አባላት ዳኞቻችን ስህተት ሲፈጽሙ ከማስተማር ይልቅ መቅጣት ይቀናቸዋል,9.09,SPK01
audio/tr_2541_tr26042.wav,እውቅ ጄኔራሎችና መኮንኖች ወደ ጦሩ እየተቀላቀሉ ነው,6.91,SPK01
audio/tr_2543_tr26044.wav,ኢትዮጵያ ከኤክስፖርት ከምታገኘው ገንዘብ አስር ከመቶ ለዚህ እዳ የሚውል ነው,9.47,SPK01
audio/tr_2547_tr26048.wav,እሳቸው በአቶ ተከስተ ገብረ ሚካኤል ቦታ ተተክተው ነው የተቀመጡት,8.96,SPK01
audio/tr_2549_tr26050.wav,የስዊዝ አምባሳደር ወይዘሮ ሻዲያን ማግኘት እንዳለባቸው ተገለጸ,8.96,SPK01
audio/tr_254_tr03054.wav,አንዴ አንተ አንዴ አንቱ እያልሁ ተቸገርኩ,4.48,SPK01
audio/tr_2551_tr26052.wav,እርግት ያለና ሰው አክባሪ ነው,4.99,SPK01
audio/tr_2555_tr26056.wav,ኤርትራውያን ወደ ሱዳን ስደት ይዘዋል,4.61,SPK01
audio/tr_2556_tr26057.wav,ግን መረብን ተሻግሮ መሬት ይዞ አንደራደር ማለት ትልቅ ድፍረት ነው,9.34,SPK01
audio/tr_2558_tr26059.wav,እንጀራን በችርቻሮ እስከ መሸጥ ድረስ ተደርሶም ነበር,5.50,SPK01
audio/tr_2559_tr26060.wav,ሌላው በአስዋን ደለል ዙሪያ ያለው የጨው ክምችት ጉዳይ ነው,7.55,SPK01
audio/tr_255_tr03055.wav,እሱ እንደ ነገረኝ ህግ ትምህርት ቤት በአንድ ወቅት አብረን ተማሪዎች ነበርን,5.25,SPK01
audio/tr_2569_tr26070.wav,አንድ ከፍተኛ የጦር መኮንን ጣሊያን ሄደው ከዱ,6.53,SPK01
audio/tr_256_tr03056.wav,የምናውቀው የእኛዎቹ ገዥዎች ግፊት ተጨምሮ በትሪፍረንደም ተካሂዷል ተብሎ ኤርትራ ነጻ መንግስት መሆኗን ነው,8.19,SPK01
audio/tr_2570_tr26071.wav,ግናምን ያደርጋል ሞት ቀደመን,5.63,SPK01
audio/tr_2572_tr26073.wav,በወሰደው እርምጃ ተደስተዋል ማለት ነው,4.99,SPK01
audio/tr_2573_tr26074.wav,በጹሁፋቸው እንደ ገለጹት ከሆነ ተንቀሳቃሽ ስልካቸው እንዳይሰራ ተደርጓል,8.19,SPK01
audio/tr_2574_tr26075.wav,እነዚህ ጸረ ህግ ና ጸረ ዲሞክራሲ ድርጊቶች ለአላማ ሲባል የተተገበሩ ናቸው,9.34,SPK01
audio/tr_2576_tr26077.wav,የ አባይ ወንዝ ው ሎች እንዲ ሰረዙ በ ኬንያ ና በ ኡጋንዳ ተጠየቀ,8.45,SPK01
audio/tr_2578_tr26079.wav,መንግስት እስከዛሬ ብዙ አታሎናል,4.99,SPK01
audio/tr_2579_tr26080.wav,ይሄን መናገሩ ተገቢ አይደለም,4.35,SPK01
audio/tr_257_tr03057.wav,የኤርትራ መንግስት የውጭ ምንዛሬ ምንጭ በውጭ የሚገኙ ግማሽ ሚሊዮን ኤርትራውያን ወደ አገራቸው የሚያስገቡት የውጭ ምንዛሪ ነው,9.09,SPK01
audio/tr_2581_tr26082.wav,ፕሬዝዳንት ቢል ክሊንተንም ለስብሰባው የደስታ መልእክት አስተላልፈዋል,9.09,SPK01
audio/tr_2586_tr26087.wav,ክለቦች የሚመሩት በኢትዮጵያ ፉትቦል ፌዴሬሽን ህግ ና ደንብ መሰረት ነው,7.81,SPK01
audio/tr_258_tr03058.wav,ከአትላንታ ብዙ ሰዎች ተገኝተዋል,2.94,SPK01
audio/tr_2590_tr26091.wav,አሜሪካን ኢትዮጵያ ና ኤርትራ ለሰላም እንዲተጉ ጠየቀች,6.27,SPK01
audio/tr_2591_tr26092.wav,በኦሮሚያ ህገወጥ ተግባር ተባብሷል,4.99,SPK01
audio/tr_2592_tr26093.wav,በሌላ በኩል ደግሞ የምክትል ሚኒስትሩ ተልእኮ ከባድ ፈተና እየገጠመው ነው,8.45,SPK01
audio/tr_2593_tr26094.wav,አሁን የሚያስፈልገን ትናንት እንዲህ ነበር ከትላንት ወዲያ እንዲህ ነበር አይደለም,9.73,SPK01
audio/tr_2594_tr26095.wav,አገሪቱን ያለ ደም ቢያስቀር አይደንቅም,7.68,SPK01
audio/tr_2596_tr26097.wav,የኢትዮጵያ ና የኤርትራ ግኑኙነት የተበላሸው ስልጣን ላይ ባለው መንግስት ስህተት አይደለም,9.34,SPK01
audio/tr_2597_tr26098.wav,የት ና የት ሩቅ ቦታ ያለች አንድ ትንሽ መንደር ነች,5.89,SPK01
audio/tr_2599_tr26100.wav,ማንቸስተር ከጉድ ነው የወጣው,4.22,SPK01
audio/tr_2602_tr27003.wav,የሱዳን ፕሬዝዳንት ኡመር ሀሰን አልበሽር በኢትዮጵያ መንግስት ላይ ትኩረት ሰጥተዋል,7.94,SPK01
audio/tr_2603_tr27004.wav,እኛ ኢትዮጵያውያን እንጂ አሜሪካውያን አይደለምናም ንም አናውቅም,7.42,SPK01
audio/tr_2604_tr27005.wav,ትንሿ ደግሞ በአፌ ልት ወጣ ስትል አስቸገረች,5.76,SPK01
audio/tr_2606_tr27007.wav,እንኳን እኔ እሳቸውም ሞተዋል,4.35,SPK01
audio/tr_2607_tr27008.wav,እነሱ እንግዲህ ሀበሻን ንቀው ነው,4.99,SPK01
audio/tr_2608_tr27009.wav,ታዲያ አንድ ቀን አዳኞች ወደ አደን ሲሰማሩ ይህን ቀበሮ ያገኙታል,7.42,SPK01
audio/tr_260_tr03060.wav,እኔ በሙያዬ ግጥም ገጣሚ ና ደራሲ ኢትዮጵያዊ ነኝ,4.35,SPK01
audio/tr_2610_tr27011.wav,በዚህ ምክንያት ተኩስ አቁሟል,4.10,SPK01
audio/tr_2611_tr27012.wav,ኢሳያስ አጐራባች ሀገሮችን ኢትዮጵያ እየወረረች አስቸግራለች ሲሉ ወነጀሉ,7.68,SPK01
audio/tr_2613_tr27014.wav,በዚህ ሳምንት ሰራተኞቹ በአዳዲስ ጆንያዎች ተሞልቶ በብዛት የሚመጣውን እህል ወደ መጋዘኖቹ ያስገባሉ,9.98,SPK01
audio/tr_2614_tr27015.wav,ዜናው ስለሚወጡት ኢትዮጵያውያን ብዛት የጊዜ ገደብ ና ቅድመ ሁኔታ ያብራራው ነገር የለም,8.32,SPK01
audio/tr_2615_tr27016.wav,አብራሪው እስር ቤት መሞታቸው ተዘገበ,4.74,SPK01
audio/tr_2616_tr27017.wav,በታላቁ የኢትዮጵያ ሩጫ ታዋቂ የኬንያ አትሌቶች ይወዳደራሉ,6.66,SPK01
audio/tr_2617_tr27018.wav,እስቲ በአውሮፓ እንይ ሁሉም የአውሮፓ ሀገሮች ወደ ውህደት ደርሰዋል,6.53,SPK01
audio/tr_2618_tr27019.wav,የ ኖርዌይ አስተማሪ ዎች ማህበር ና ጋዜጣው እንዳሉት አቶ ውብሸት ብዙ ንጹህ ኢትዮጵያዊያ ን ን እስር ቤት ከተ ዋቸዋል,9.98,SPK01
audio/tr_2619_tr27020.wav,ይህ ህግ ተፈጻሚነት እንደሌለው እንደሚከተለው አስረዳለሁ,6.27,SPK01
audio/tr_2620_tr27021.wav,ኤርትራውያን በተጠንቀቅ እንዲቆሙ ጥሪ ቀረበ,4.99,SPK01
audio/tr_2621_tr27022.wav,ህወሀት በተሰዉት ወይስ በዲሞክራሲያዊው ተሞክሮው ነው የሚኮራው,7.17,SPK01
audio/tr_2622_tr27023.wav,በአንጻሩ የአቶ መለስ ዜናዊ መንግስት መንግስታዊ ያልሆኑ ድርጅቶችን እንዲንከባከቡ ተማጽነዋል,9.09,SPK01
audio/tr_2624_tr27025.wav,እወቁልን እንጂ አግዙን አላልንም,4.22,SPK01
audio/tr_2626_tr27027.wav,ፕሬዝዳንት ነጋሶ እና ከፍተኛ የመንግስት ባለስልጣናት የሱዳኑን ፕሬዝዳንት በትናትናው እለት ሸኝተዋል,9.60,SPK01
audio/tr_2627_tr27028.wav,ያፈተለከችው እርሳስ የስምንት አመት ልጃቸውን ጭንቅላት በስታ ጉድ አደረገቻቸው,7.68,SPK01
audio/tr_2629_tr27030.wav,ዛሬ ትላንት ከጀርባዬ ሆነ,3.97,SPK01
audio/tr_2630_tr27031.wav,ኮሚቴው ያስመዘገባቸውን የጥንድ አመታት ፍሬዎቹን መለስ ብለን እንቃኛለን,7.17,SPK01
audio/tr_2631_tr27032.wav,ከተያዘልን በጀት ውጪ ተጨማሪ ገንዘብ ለማስፈቀድ ሞክረን አልተሳካልንም,7.55,SPK01
audio/tr_2632_tr27033.wav,በሙያዬ ክልሎችን በመዞር ለማየት ችያለሁ,5.25,SPK01
audio/tr_2634_tr27035.wav,ምን ደረጃ ላይ እንዳለ እንኳን አናውቅም,4.48,SPK01
audio/tr_2635_tr27036.wav,ለጊዜው አቅማችን የሚፈቅደው በእግር ኳስ ብቻ ለመወዳደር ነው,6.14,SPK01
audio/tr_2636_tr27037.wav,የፖፕ ሽኝት በቀድሞው ክለብ ማርሴይ ቬሎንድሮም ስታዲየም እንደሚከናወን ታውቋል,7.55,SPK01
audio/tr_2637_tr27038.wav,የክለብ ጓደኞቹም ምንም እንኳን ያሉት ናዝሬት ቢሆንም እርሱን ለመርዳት ትኬት ገዝተዋል,8.06,SPK01
audio/tr_2639_tr27040.wav,እጅግ በጣም ትንሽ እግር ያለው ነው,4.35,SPK01
audio/tr_263_tr03063.wav,ኮሎኔል በዛብህ ጴጥሮስ የአማራጭ ሀይሎች ሊቀመንበር የዶክተር በየነ ጴጥሮስ ወንድም መሆናቸው ተያይዞ ተገልጿል,8.96,SPK01
audio/tr_2640_tr27041.wav,ሜዳ ውስጥ ገብቶ ቅጽበታዊ ውሳኔ መስጠት ምን ያህል አስቸጋሪ እንደሆነ ይገባቸዋል,7.30,SPK01
audio/tr_2641_tr27042.wav,ይህ እንቅስቃሴ ኢትዮጵያና ኤርትራ ግጭት ከጀመሩበት ወቅት አንስቶ እንደቀጠለ ነው,7.68,SPK01
audio/tr_2642_tr27043.wav,ይህ ደግሞ አብዛኛውን ኢኮኖሚያቸውን ከውጪ እርዳታ ለሚያገኙ ሀገሮች ጉዳት ነው,7.55,SPK01
audio/tr_2644_tr27045.wav,የሳተላይት ሬድዮዎች በኢትዮጵያ ገበያ ላይ ሊውሉ ነው,5.38,SPK01
audio/tr_2646_tr27047.wav,የኢትዮጵያ መንግስትንም ለመጣል ያደራጃቸው ተቃዋሚ ድርጅቶች ከእጅ አይሻል ዶማ ነው የሆኑበት,8.96,SPK01
audio/tr_2647_tr27048.wav,የቦርድ አባሎች ሌሎች ናቸው,3.71,SPK01
audio/tr_2648_tr27049.wav,መሳሪያ ታጥቀው አዲስ አበባን ሲያሸብሩ የነበሩት ተያዙ,6.27,SPK01
audio/tr_2649_tr27050.wav,ከኢትዮጵያ ጋር ባለው ጦርነት ሳቢያ ኤርትራዊ ወደ አገር እንዳይገባ ሻእቢያ አገደ,8.32,SPK01
audio/tr_2650_tr27051.wav,አስራት የሚያምኑበትን ተናግረው ለሚያምኑበት የሞቱ ሰማእት ናቸው,6.66,SPK01
audio/tr_2652_tr27053.wav,ሁለት ተጨማሪ ፕላኔቶች ተገኙ,4.10,SPK01
audio/tr_2653_tr27054.wav,ከዚህ አንጻር ውጭ ላሉ ኢትዮጵያውያን የሚያስተላልፉት መልእክት አለ,6.27,SPK01
audio/tr_2654_tr27055.wav,ብር ደግሞ በኢትዮጵያ ብሄራዊ ባንክ ፖሊሲ ነው የሚንቀሳቀሰው,6.40,SPK01
audio/tr_2655_tr27056.wav,በነጻ ኢኮኖሚ ስም የገዥው ፓርቲ የኢኮኖሚ ተቋማት እየተጠናከሩ ናቸው,7.04,SPK01
audio/tr_2656_tr27057.wav,አስተያየታቸውን የሰጡት በዞን ሶስት የታሪክ መምህር ናቸው,5.76,SPK01
audio/tr_2657_tr27058.wav,ጄኒፈር ና ሪፖርተር ተቃውሞ ገጠማቸው,4.61,SPK01
audio/tr_2658_tr27059.wav,የመጀመሪያው ከተባረሩት መካከል ጥቂት ኢትዮጵያውያን ናቸው,5.76,SPK01
audio/tr_2659_tr27060.wav,ከኢንቨስትመንት ጋር ተያያዥነት ያላቸውንም ችግሮች ያመለከታል,6.91,SPK01
audio/tr_265_tr03065.wav,ለወደፊቱ በሚዘጋጀው ጉባኤ የበኩሌን ሀሳብ ለለካድሬው ይዤ አቀርባለሁ,5.76,SPK01
audio/tr_2669_tr27070.wav,ጠቅላይ ሚንስትር መለስ የፕሬስ ጠላት ተብለው በፓሪስ ተወገዙ,6.02,SPK01
audio/tr_2670_tr27071.wav,እሱ ለኛ ሞቶ እኛ ግን ቆመናል አንጀታችን ያልቅስ እምባ ጨርሰናል,6.91,SPK01
audio/tr_2671_tr27072.wav,ክፍል ሶስት የኮሚሽኑ ሪፖርት ደብዛው ጠፍቷል,4.61,SPK01
audio/tr_2672_tr27073.wav,የኛን ወንድምነት ባይፈልጉት እንኳን እናት ኢትዮጵያ ትፋረደናለች አላሉም,7.30,SPK01
audio/tr_2673_tr27074.wav,ደጋፊ አባላትና ካድሬዎች ማስፈራራት ይደርስባቸዋል,5.76,SPK01
audio/tr_2674_tr27075.wav,በተሻሻለው ኮድ ባንክና ኢንሹራንስ አሁንም በኢትዮጵያ ዜጐች ብቻ የሚያዙ ይሆናሉ,8.96,SPK01
audio/tr_2675_tr27076.wav,ተማሪው ራሱን ገደለ አሉ,3.46,SPK01
audio/tr_2679_tr27080.wav,እንዲህ ስላሉ እንዲህ እንበላቸው ካልን እኛም ወደ እነሱ ደረጃ ወረድን ማለት ነው በማለት ገልጸዋል,9.98,SPK01
audio/tr_2681_tr27082.wav,ሁለት ኢትዮጵያውያን ሙስሊሞች ለኮሶቮ ሀያ ሺ ብር ላኩ,6.02,SPK01
audio/tr_2682_tr27083.wav,አስተማማኝ አወዳዳሪ ድርጅቶች ናቸው አስፈላጊውን ሁኔታ የሚያመቻቹላቸው ብለው ናል,8.83,SPK01
audio/tr_2683_tr27084.wav,እንደ ገና የ እንባ ጐርፍ ጉንጩ ን አጠ በ ው,4.22,SPK01
audio/tr_2684_tr27085.wav,የራውል ኮንትራት የሚያበቃው በሁለት ሺ ሶስት ነው,5.25,SPK01
audio/tr_2685_tr27086.wav,በውጤቱም ባንኮች አንድ ለዜሮ አሸንፏል,4.99,SPK01
audio/tr_2687_tr27088.wav,ገና ምኑ ተነክቶ እያሉ ነው,3.97,SPK01
audio/tr_2688_tr27089.wav,ከዚህም ሌላ ኮሚቴው ከኢትዮጵያ ወደ ሀገራቸው የተባረሩ ኤርትራዊያንን ተከትሎ የሸኘ መሆኑንም ገልጧል,9.86,SPK01
audio/tr_2689_tr27090.wav,ኢትዮጵያ ያሏት አንድ ሬድዮ ጣቢያ ና ኢቲቪ ብቻ ነው,5.50,SPK01
audio/tr_2691_tr27092.wav,የኤርትራዊ የተቃዋሚ መሪ ተገደሉ,4.22,SPK01
audio/tr_2692_tr27093.wav,ፈሪሀ እግዚአብሄር ያደረባቸው ናቸው,4.22,SPK01
audio/tr_2696_tr27097.wav,እውነተኞቹ የኢትዮጵያ ልጆች ከዚህ አደጋ ሊያድኗት ይገባል,6.02,SPK01
audio/tr_2697_tr27098.wav,ነገር ግን የኢትዮጵያ ነች,3.33,SPK01
audio/tr_2698_tr27099.wav,አሸናፊ ቡድኖች ለዋንጫ በመጪው እሁድ እንደሚወዳደሩ ከፌዴሬሽኑ የተገኘው መረጃ ያመለክታል,8.96,SPK01
audio/tr_2699_tr27100.wav,ቅዳሜ እለት በአንፊልድ ሊድስን አስተናግዶ ሶስት ለአንድ በሆነ ውጤት ተሸንፏል,7.42,SPK01
audio/tr_269_tr03069.wav,ከኢትዮጵያ ውጪም በጂዳ ና በሌሎች አገራት የሚገኙ ኢትዮጵያውያን ደስታቸውን በመግለጽ ላይ መሆናቸውን ለማወቅ ተችሏል,9.34,SPK01
audio/tr_26_tr01026.wav,ዘጠና ሁለት ኢትዮጵያውያን የደረሱበት ጠፉ,5.38,SPK01
audio/tr_2700_tr28001.wav,በዚህ ምክንያት ግእዝ የሚለውን ስያሜ ተጠቀምኩ,3.58,SPK01
audio/tr_2701_tr28002.wav,ኢትዮጵያ በክርክሩ ድል በመቀዳጀቷ ይገባኛል ያለችውን አካባቢ ሁሉ ማግኘቷ ተገለጸ,5.89,SPK01
audio/tr_2702_tr28003.wav,የራሷ አሮባት የሰው ታማ ስላለች,2.94,SPK01
audio/tr_2703_tr28004.wav,እናንተ ታውቁ እንደሆነ አላውቅም,2.43,SPK01
audio/tr_2704_tr28005.wav,ከዚያም ወደ ደጅ ወጣሁና እንደገና ወደ ቤት ተመለስኩ,3.58,SPK01
audio/tr_2705_tr28006.wav,በአባ ጳውሎስ አስተዳደር ከስራ የተባረሩት ብዙ ናቸው,3.84,SPK01
audio/tr_2706_tr28007.wav,የቅዱስ ጳውሎስ ትምህርት ቤት እየዘቀጠ ነው,2.94,SPK01
audio/tr_2707_tr28008.wav,የጣሊያኖች ምርኮኞች ባገርዎ መኖር ግርማዊነትዎን አያገነውም,4.86,SPK01
audio/tr_2708_tr28009.wav,ገበሬውን ያገኘውና ደብቀኝ አድነኝ ይለዋል,3.46,SPK01
audio/tr_2709_tr28010.wav,ፓርላማችንና ካቢኔያችን መሰረታዊ ችግሮች አለባቸው ብለን እንደገመገምን መለስም የሚያውቀው ነው,6.91,SPK01
audio/tr_270_tr03070.wav,ጀርመን ኢትዮጵያውያን ስደተኞችን ለመመለስ ከስዬ አብርሀ ጋር መከረች,5.50,SPK01
audio/tr_2710_tr28011.wav,ሻእብያ መሬት እንደሚያጣ ስለሚያውቅ ይህን ይፈልገዋል,3.97,SPK01
audio/tr_2711_tr28012.wav,ይልቁንስ ኢትዮጵያናት አጐራባች ሀገሮችን እየወረረች የምታስቸግረው ብለዋል,4.99,SPK01
audio/tr_2712_tr28013.wav,በባድመ ፖሊስና አስተዳደር ስራቸውን ጀመሩ,3.71,SPK01
audio/tr_2713_tr28014.wav,አቋማችንና ፖሊሲያችንን እንከልስ ባዮች ናቸው ይባላል,4.35,SPK01
audio/tr_2714_tr28015.wav,ኤርትራ ይህን ዲፕሎማቶችን የማባረር እርምጃ የወሰደችው ኢትዮጵያ አርባ ስምንት ዲፕሎማቶቿን ከነቤተሰቦቻቸው ካበረረች ከሀያ አራት ሰአት በኋላ ነው,9.22,SPK01
audio/tr_2715_tr28016.wav,ፓይለቱ ረዳታቸውና ቴክኒሽያኑ መጥተው ተቀብረዋል,4.22,SPK01
audio/tr_2716_tr28017.wav,ሶስተኛ ኬንያዊ አትሌት አልበርት ቺፕኪሩይ ሲሆን ሴታት ኬንያዊያን አትሌቶችም በውድድሩ ይሳተፋሉ ተብሎ እንደሚጠበቅ የሩጫ አዘጋጅ ገልጿል,9.47,SPK01
audio/tr_2717_tr28018.wav,በኢንዱስትሪ የበለጸጉ ሀገሮች የፖለቲካና የኢኮኖሚ ውህደት እያደረጉ ነው,4.74,SPK01
audio/tr_2718_tr28019.wav,ኤርትራ የሚኖሩ አብዛኛዎቹ ኢትዮጵያውያን የሚያስጠቁን ሰላዮች ናቸው,4.74,SPK01
audio/tr_2719_tr28020.wav,መለስ ዜናዊን የሸለሟቸው ቀኝ አክራሪዎች ናቸው አሉ ፕሮፌሰር ተኮላ ሀጐስ ከአሜሪካ,5.63,SPK01
audio/tr_271_tr03071.wav,አገሩ እንዳይገባም ወንዝ ይሞላል,2.69,SPK01
audio/tr_2720_tr28021.wav,አስመራ በሚገኘው የኢትዮጵያ ኤምባሲ የየትኛውም አገር ዲፕሎማቶች ድርሽ እንዳይሉ ኤርትራ ማቀዷን ትናንት የመንግስት ቃል አቀባይ ጽፈትቤት አስታወቀ,8.70,SPK01
audio/tr_2721_tr28022.wav,ወይም ችግሩን እንደታሪክ ሳይሆን እንደወቅታዊ ችግር ለማንሳት ተገዷል,4.48,SPK01
audio/tr_2722_tr28023.wav,በእነ አቶ እያሱ ቃለምልልስ ያስገረማቸውና ያሳቃቸው የትኛው እንደሆነ አልተናገሩም,5.89,SPK01
audio/tr_2723_tr28024.wav,ሰባት መቶ ሺህ ኢትዮጵያውያን ህጻናት ደግሞ በኤድስ ሳቢያ ወላጆቻቸውን አጥተዋል,4.99,SPK01
audio/tr_2724_tr28025.wav,የሻእቢያው ባለስልጣን ዛሬም ወያኔ ኢህአዴግ ሁለት የተደበቁ አላማዎች እንዳሉት አስረድተዋል,6.02,SPK01
audio/tr_2725_tr28026.wav,ዛሬ ግን እንዳያችሁት ከቁጥጥር ውጭ ወጥቷል,3.46,SPK01
audio/tr_2726_tr28027.wav,ስምንት ሚሊዮን ህዝብ ተርቧል,2.30,SPK01
audio/tr_2727_tr28028.wav,በአሜሪካ የሚኖሩ ኢትዮጵያውያን የሻእቢያ ወረራ በማውገዝ ቁጣቸውን ገለጹ,4.74,SPK01
audio/tr_2728_tr28029.wav,እንዲያውም በባንኮች ታሪክ ውስጥ እንዲህ አይነት ቡድን አልተዘጋጀም ማለት ይቻላል,4.86,SPK01
