file_name,transcription,duration,speaker
audio/tr_10164_tr099006.wav,እስካሁን ያለው የ ደብሩ ክህነት ና የ አካባቢው ምእመናን ጥንካሬ ና አቋም ግን ተደ ን ቋል,6.53,SPK01
audio/tr_10165_tr099007.wav,እንደ ገና ደግሞ በ ዚያው ሰሞን የሚ ያርሱ በት ከ ብት አጥተው ብዙዎች በ ረሀብ አ ለቁ የ ተቀሩት ም ይ ሰደዱ ጀመር,6.91,SPK01
audio/tr_10166_tr099008.wav,ጥቁር ውሀ ን ተሻግ ረን አዋሳ ስን ገባ ለ ፖሊሶቹ የ እንኳ ን ደህ ና መጣችሁ አቀባበል ተደረገላቸው,6.14,SPK01
audio/tr_10167_tr099009.wav,ዶክተር ሪያክ ማቻር የ ሱዳን ን መንግስት ትእዛዝ መቃወማቸው ተገለጠ,4.74,SPK01
audio/tr_10168_tr099010.wav,ሩስያ የ ኢትዮጵያ ን እዳ ስረዛ በ መሰረተ ሀሳብ ተስማማች,4.22,SPK01
audio/tr_10169_tr099011.wav,ኢትዮጵያ ም ራሷ ን ለ መከላከል ና ጸጥታ ዋን ለ ማስከበር መብት እንዳላ ት እንደሚ ረዱ አስ ታወቁ,6.02,SPK01
audio/tr_10170_tr099012.wav,የኤርትራ የ አገር ግዛት ሚኒስቴር መሀመድ ሸሪፎ በ ፕሬዝዳንት ኢሳያስ ትእዛዝ ከ ስራቸው መባረራቸው ን አ መኑ,8.19,SPK01
audio/tr_10171_tr099013.wav,ባለሙያዎቹ በ ተጨማሪ ም እነዚህ ዲ ቃሎች የ ኢኮሎጂ መዛባት ሊያ ስከትሉ እንደሚ ችሉ ም አክለው ገልጸዋል,7.30,SPK01
audio/tr_10172_tr099014.wav,ግምገማው ሲ ጀምር የሚ ያተኩር ባቸው ጉዳዮች ብሎ የተነሳ ባቸው አራት ነጥቦች ጥገኝነት ጸረ ዲሞክራሲ ትምክህተኝ ነትና ጠባብነት ነበሩ,9.98,SPK01
audio/tr_10173_tr099015.wav,ኒክ ሮማን እንደሚ ሉት የ ማእድን ፍለጋ ጂኦሎጂ ስቶች ዝሆን ማደን ከ ፈለክ ወደ ዝሆን ሀገር ሂድ ይላሉ,7.55,SPK01
audio/tr_10174_tr099016.wav,በ ደቡብ ክልል በ ጌዲኦ ዞን የ ዲላ ኮሌጅ ና የ ዲላ ጤና ሳይንስ ኮሌጅ ተማሪዎች ትምህርታቸው ን እንዳ ቋረጡ ናቸው,7.55,SPK01
audio/tr_10175_tr099017.wav,ገዢ ፓርቲዎች በ ህገወጥ ነት የመንግስት ስራ ያካሂ ዳሉ,4.22,SPK01
audio/tr_10177_tr099019.wav,ይህን አውጡ ነው የምን ለ ው,2.82,SPK01
audio/tr_10178_tr099020.wav,ይህንን ለ ማጠናከር ለ ማህበሩ እርዳታ እንዲያደርጉ እንጂ አፍራሽ ተግባር እንዳይ ፈጽሙ እናሳ ስ ባለ ን ብለዋል,7.17,SPK01
audio/tr_10179_tr099021.wav,በ ኤርትራ መንግስት ላይ ያ ላቸውን አስተያየት እንዲ ነግሩን ጠየቅናቸው,4.74,SPK01
audio/tr_10180_tr099022.wav,የ አለም አቀፍ ቀይ መስቀል ከ ኢትዮጵያ የሚ ባረሩ ትን ኤርትራውያን በ ተመለከተ እንዲያውቅ አልተደረገ ም,6.40,SPK01
audio/tr_10182_tr099024.wav,ኢትዮጵያ የ ቀድሞ ጠቅላይ ሚንስቴሯን በ ንቅዘት ክስ ለ ፍርድ በ ማቅረቧ ጠንክራ መልእክት አስተላልፋ ለች,7.17,SPK01
audio/tr_10183_tr099025.wav,ሻእቢያ አንድ ሚግ ሀያ ሶስት ጄት መትቼ ጣል ኩ አለ,4.10,SPK01
audio/tr_10184_tr099026.wav,ኢሳያስ ምርጥ የ አለማችን ሰው ተብለው ተሸለሙ,3.46,SPK01
audio/tr_10185_tr099027.wav,ከዚያ ም አልፎ መንግስታዊ መዋቅሮች ን ሊ ፈታተን ይችላል ሲሉ ያደረ ባቸውን ስጋት ገልጸዋል,6.40,SPK01
audio/tr_10186_tr099028.wav,የ ፕሪምየር ሊጉ በትናንትናው ም እ ለት ቀጥሎ ው ሏል,3.97,SPK01
audio/tr_10187_tr099029.wav,ተማሪዎቹ ብ ቻቸውን ስብሰባ አካሂደው ውሳኔ አሳልፈ ዋል,3.97,SPK01
audio/tr_10188_tr099030.wav,የ ወደብ ሚኒስቴሩ ሚስተር መሀመድ አዳም በ እናታቸው ኢትዮጵያዊ መሆናቸው ንና ጅማ ከተማ መወለዳ ቸውን ያስረዳ ው ዜና ዘገባው ነው ሲሉ መናገራቸው ንም ገልጿ ል,9.73,SPK01
audio/tr_10189_tr099031.wav,ኢትዮጵያ ቡና ና ቅዱስ ጊዮርጊስ ቀጥሎ ባለው ውድድር ተሸንፈ ው ወጡ,4.48,SPK01
audio/tr_1018_tr11019.wav,ሁለተኛው ሶስት ተከሳሾች ያሉበት ነው,5.50,SPK01
audio/tr_10191_tr099033.wav,ከዚህ ጦርነት ሌሎች እንገ ነጠላ ለ ን የሚሉ ሀይሎች ትምህርት ሊ ያገኙ በት እንደሚ ገባ አክለው ገልጠዋል,6.66,SPK01
audio/tr_10192_tr099034.wav,በ ተከሰከሰ ው የ ኬንያ አውሮፕላን የ ተሳፈሩ ኢትዮጵያውያ ን ሞ ተዋል,4.99,SPK01
audio/tr_10193_tr099035.wav,በ ሺዎች የሚ ቆጠሩ ነዋሪዎች ከብቶቻቸው ካ ለቁ በኋላ መንደራቸው ን ለቀው መሰደዳቸው ንም አክሎ ገልጿ ል,7.42,SPK01
audio/tr_10194_tr099036.wav,የ ሂስ አ ዌይ ገዳዮች ማንነት ና አላማቸው ም ን እንደሆነ ከ ዩናይትድ ሶማሊያ ኮንግረስ የተሰጠ ማብራሪያ የ ለ ም,7.55,SPK01
audio/tr_10195_tr099037.wav,የግል ኢንዱስትሪዎች ማህበር ፕሬዝዳንቱ ን አባረረ,3.58,SPK01
audio/tr_10196_tr099038.wav,የ ሹክሹክታ ው ድምጽ ጆሮአቸው ገባ,2.94,SPK01
audio/tr_10197_tr099039.wav,እና ም አብሮ አደግ ገብጋባ ነታቸውን እንደ ያዙ ለ እኩይ ተግባር ተ ሰማሩ,5.76,SPK01
audio/tr_10198_tr099040.wav,በ ው ነቱ እ ስፖርት የሚወዱ ትልቅ ሰው ናቸው,3.84,SPK01
audio/tr_10199_tr099041.wav,ምክንያቱ ም ጥሩ ችሎታ የሌለው ጥሩ ችሎታው ን እስኪ ያገኝ ድረስ ጸሀይ ትጨል ማለች,5.38,SPK01
audio/tr_1019_tr11020.wav,ክስተቶች ከወዲሁ መጀመራቸው ን የሚያመለክቱ ድርጊቶች እየተ ፈጸሙ ነው,8.06,SPK01
audio/tr_101_tr02001.wav,በ ኮምፒውተር ሳይንስ ፎን ት ቴክኖሎጂ ለ ዶክትሬት ዲግሪ ጥናት እያደረጉ የሚገኙት ን አቶ ፍቅሬ ን የ ዛሬው እንግዳ ችን አድርገ ና ቸዋል,7.94,SPK01
audio/tr_10200_tr099042.wav,ባለሙያዎች ም በግል ተንቀሳቅሰ ው ስፖርቱ ን ከ አደጋ ማዳን ይጠበቅ ባቸዋል,5.38,SPK01
audio/tr_10201_tr099043.wav,በ እርግጥ የ ኛ ተጫዋቾች ከማ ንም ክለብ ተጫዋች ያነሰ ደሞዝ እንዲ ያገኙ አን ፈልግ ም,6.14,SPK01
audio/tr_10202_tr099044.wav,የሚ ወክለው አገር ንና ባንዲራችን ን ነው,3.84,SPK01
audio/tr_10203_tr099045.wav,ወደዚያ ሄጄ ማን ንም አላውቅ ም,3.71,SPK01
audio/tr_10204_tr099046.wav,ከዚህ በ ተጨማሪ ሰባት የስራ አስፈጻሚ አባላት ንና ሶስት የ ኦዲት ኮሚቴ አባላት ን ምርጫ አ ከናውኗል,7.04,SPK01
audio/tr_10205_tr099047.wav,በ አውሮፓ ዲሲፕሊን በ ሜዳ ብቻ ሳይሆን በከተማ ውስጥ ም ነው,4.99,SPK01
audio/tr_10206_tr099048.wav,እንኳ ን ለ ሴቶቹ ለ ወንዶቹ ም ይከብዳ ል,3.20,SPK01
audio/tr_10207_tr099049.wav,የ ሊቨርፑ ሉ ሮቢ ፎውለር ለ ዋናው ቡድን ተሰልፎ ተጫው ቷል,4.74,SPK01
audio/tr_10208_tr099050.wav,ይህም ሆኖ ባቡር ጥሩ የ ኳስ ችሎታ ያ ላቸው ወጣት ተጨዋቾች ን አሰባ ስቧል,5.50,SPK01
audio/tr_10209_tr099051.wav,ይሁን ና ቢሮ እንዲ ኖረው ና ራሱን እንዲ ችል ማብቃታችን እንዲሁም በራሱ የ ባንክ አካውንት ሂሳቡ ን እንዲ ቆጣጠር ማድረጋችን የሚ ያኮራ ን ነው,9.73,SPK01
audio/tr_10210_tr099052.wav,ሀያ አንዱ ብሄራዊ ፌዴሬሽኖች የ አመቱ ን ሂሳ ባቸውን ኦዲት የ ሚያደርጉት በ ስፖርት ኮሚሽኑ ተቀጣሪ የ ውስጥ ኦዲተሮች ነው,8.45,SPK01
audio/tr_10211_tr099053.wav,ድ ዋይት ዮርክ ን ወደ ማን ች ስተር ዩናይትድ ያሳለፈ ው አስቶንቪላ ዘንድሮ ወደ ፕሪምየር ሊግ የመጣ ውን ሚድልስብሮው ን ሶስት ለ አንድ አሸን ፏል,9.73,SPK01
audio/tr_10212_tr099054.wav,አሰልጣኙ ካርሎስ ቢያ ን ኪ ም ዋናው ተጠሪ ናቸው,4.86,SPK01
audio/tr_10213_tr099055.wav,ኢትዮጵያ ሰራዊቷ ን በ ሶማሊያ አንጃዎች ጐዴ ውስጥ አሰልጥ ናለች ይላሉ,6.02,SPK01
audio/tr_10214_tr099056.wav,መዋጮው ቀጣይነት ያለው ሲሆን በ ተሞላው ቅጽ መሰረት ኢትዮጵያዊያ ኖች በ የ ወሩ የሚችሉት ን እንደሚ ያዋጡ ታውቋል,8.06,SPK01
audio/tr_10215_tr099057.wav,ኢትዮጵያ በ በ ኩ ሏ የ ፕሬዚዳንት ኢሳያስ የ አእምሮ ጤንነት ሳይ ታወክ እንዳልቀረ ጥርጣሬ ዋን እያስ ተጋባች ነው,7.81,SPK01
audio/tr_10218_tr099060.wav,ሞቡቱ ንና መንግስቱ ን ማንሳት ይቻላል,3.58,SPK01
audio/tr_10219_tr099061.wav,ሩሲያ ለ ኢትዮጵያ የምት ሰጠው ብድር የ ንግግሩ አንድ አጀንዳ እንደሚሆን ምክትል ጠቅላይ ሚንስቴሩ ተናግረ ዋል,6.91,SPK01
audio/tr_1021_tr11022.wav,መለስ የ ሶማሊያ ን ልኡካን አ ነጋገሩ,4.35,SPK01
audio/tr_10220_tr099062.wav,በ ወይዘሮ ገነት ዘውዴ ላይ እንባ ጠባቂ ሊሾ ም ባቸው ነው,4.22,SPK01
audio/tr_10221_tr099063.wav,ዶክተሩ ለ ጋዜጣው እንደ ገለጹት ኢዜአ እሳቸው ን ጠቅሶ ባ ሰራጨው ዘገባ የ ትግራይ ሆቴል ን ፍንዳታ ኦነግ ፈጽሟ ል ብለው እንደ ተናገሩ አስመስሎ አቅርቧ ል,9.98,SPK01
audio/tr_10223_tr099065.wav,ኢትዮጵያ ግዛቷ ን ለ ማስመለስ ያላ ት ብቃት አ ያጠራጥር ም,3.84,SPK01
audio/tr_10224_tr099066.wav,ጫት ከፍተኛ የ ውጪ ምንዛሪ እ ያስገኘ ነው,3.71,SPK01
audio/tr_10225_tr099067.wav,እንዲ ህ ያለው ምክንያት የ እብሪተኞች ውሸት ነው ማለታቸው ተደም ጧል,5.12,SPK01
audio/tr_10226_tr099068.wav,ከዚያ ም በ ሹክሹክታ ማውራት ጀመሩ,3.33,SPK01
audio/tr_10227_tr099069.wav,ምናሴ ወልደሀ ዋሪያት ኦሮሚያ ን አይገዙ ም,4.10,SPK01
audio/tr_10228_tr099070.wav,ኢትዮጵያ የ ቆዳ ፋብሪካ ኮምፖልቻ እና ሞጆ ቆዳ ፋብሪካዎች ም ለ ሽያጭ ቀርበዋል,6.02,SPK01
audio/tr_10229_tr099071.wav,የዚህ አይነት ትችት ያ ላቸው ወገኖቻችን ደግሞ የ ትየለሌ ናቸው,5.12,SPK01
audio/tr_1022_tr11023.wav,የ ሱዳኑ ፕሬዝዳንት ትናንትና አስመራ ገቡ,5.50,SPK01
audio/tr_10230_tr099072.wav,ደረጀ አለማየሁ የ ተባለው ጸሀፊ እንዳለው ሁሉም ስ ዩ መ ክላሽንኮቭ ናቸው,5.89,SPK01
audio/tr_10231_tr099073.wav,ሁሉም ሞት ን የሚ ሸሽ ነው የሚ መስለው,3.33,SPK01
audio/tr_10232_tr099074.wav,የ ሸዋ መኳንንቶች ልጅ ነው,2.82,SPK01
audio/tr_10233_tr099075.wav,ሻእቢያ ን ም ን ሊያ ደማ ው እንደሚ ችል ከ ወያኔ በላይ የሚ ያውቅ የ ለ ም,4.22,SPK01
audio/tr_10234_tr099076.wav,አንዳንድ አኩራፊ ኢትዮጵያውያ ን ሹማምንት ንም መሾም ና መሸለም ያዘ,5.76,SPK01
audio/tr_10235_tr099077.wav,የ አገር ልማት ን ም ን ያህል እንደሚ ጐዳ ግልጽ ነው,3.58,SPK01
audio/tr_10236_tr099078.wav,ብዙ አገሮች ኤምባሲ ዎቻቸውን ከ አስመራ አን ስተዋል,4.10,SPK01
audio/tr_10237_tr099079.wav,ያሸ ተ ቡና ችን በ ገጀራ ተ ጨፈጨፈ,3.46,SPK01
audio/tr_10238_tr099080.wav,ቤተሰቦቻቸው ከማ ንም የበለጠ ለ ኢትዮጵያ ታማኝ ሆነው በ ዜግነታቸው ኮር ተው ተሾመው ና ተ ሸልመው የ ኖሩ ናቸው,7.81,SPK01
audio/tr_10239_tr099081.wav,ይህ ደግሞ የ ጠላቶቻችን ስራ ነው,3.20,SPK01
audio/tr_1023_tr11024.wav,የ ኢትዮጵያ ሚኒስትሮች ምክር ቤት ትናንትና ማምሻው ን መግለጫ አወጣ,7.68,SPK01
audio/tr_10240_tr099082.wav,የኦሮሞ ህዝብ ዴሞክራሲያዊ ግንባር ኦህዴድ ተወለደ,4.22,SPK01
audio/tr_10241_tr099083.wav,ብዙዎቹ የ ጦር መሳሪያ ዎች በጣም ዘመናዊ ናቸው,3.97,SPK01
audio/tr_10242_tr099084.wav,ካርቱም ውስጥ የ ናሽናል ኢስላሚክ ፍሮንት መንግስት አለ,4.99,SPK01
audio/tr_10243_tr099085.wav,ጣት ሽን አን ቋ ቂው ም አታንቋቂ ውም ማ ንም አላ የ ሽም,4.22,SPK01
audio/tr_10244_tr099086.wav,በጣም ስለሚ ወደው የ መኮንን ወንድም መኮንን ን መኳ ነው የሚለው,5.38,SPK01
audio/tr_10245_tr099087.wav,ኢትዮጵያ ሀገራችን መኩሪያ ችን ና ት,2.69,SPK01
audio/tr_10246_tr099088.wav,ወደ ጂጂጋ በሚ ወስደው መንገድ ላይ ብዙ ም ስጥ ስላለ ኩ ይሳ ይበዛ ል,5.63,SPK01
audio/tr_10247_tr099089.wav,ፖሊሱ እስረኞቹ ን ቆጠረ,2.94,SPK01
audio/tr_10248_tr099090.wav,ታፈሰ ልብሱ ን ሲያ ጥብ ቆየ,3.07,SPK01
audio/tr_10249_tr099091.wav,እንስራ ው ተ ሸነቆረ,2.30,SPK01
audio/tr_1024_tr11025.wav,ክፍያው ን ፈጽመው ወደ ሊባኖስ የ ደረሱ ኢትዮጵያውያ ን እን ስቶች በ ግለሰቦች ቤት ውስጥ ለ ባርነት ይ ዳረ ጋሉ,9.34,SPK01
audio/tr_10250_tr099092.wav,ሰውዬው ባለቤቱ ን እን ቋ ነው የሚ ላት,3.33,SPK01
audio/tr_10251_tr099093.wav,ለ መሆኑ የ ቁንጅና መለኪያ ምንድነው,3.07,SPK01
audio/tr_10252_tr099094.wav,እ ብዱ አስፋልቱ ላይ የ ኰለኰ ለ ው ድንጋይ መኪና አላ ሳልፍ አለ,4.48,SPK01
audio/tr_10253_tr099095.wav,ጠጁ ን ኰ መኰ መ ኰ መኰ መ ና ሚስቱ ን ሲ ያሰቃ ያት አደረ,4.35,SPK01
audio/tr_10254_tr099096.wav,ድንቹ በ ደንብ ስለተኰተኰተ በ ጥሩ ሁኔታ ኰረተ,4.61,SPK01
audio/tr_10255_tr099097.wav,በ ድህነቱ ላይ ይህ ክፉ በሽታ ስለ ያዘው ሰውነቱ በጣም ኰ ሰሰ,5.63,SPK01
audio/tr_10256_tr099098.wav,በሩን እንዲ ህ በ ሀይል አታንኳኲ ብዬ ሽ አልነበረ እንዴ,4.74,SPK01
audio/tr_10257_tr099099.wav,በለጠ ች የ በየነ የ በኩር ልጅ ነች,3.58,SPK01
audio/tr_10258_tr099100.wav,የ ቆላ ቁስል ና ቁርጥ ማት በጣም አሰቃቂ በሽታዎች ናቸው,4.86,SPK01
audio/tr_10259_tr099101.wav,ባድመ ላይ ያለቀው የኤርትራ ወታደር ስፍር ቁጥር የ ለውም,4.74,SPK01
audio/tr_1025_tr11026.wav,የኤርትራ ወታደሮች ኢትዮጵያውያኑ ን ቀር ባ እንዳ ታይ ና እንዳታ ነጋገር ማድረጋቸው ን ጨምራ አስታውቃ ለች,9.47,SPK01
audio/tr_10260_tr099102.wav,እንዲያ መሬት አይ ን ካ ኝ ይል የነበረ ሰው በ ድንገት ቆረቆዘ አይደል,4.99,SPK01
audio/tr_10261_tr099103.wav,ደርግ ካሳጣ ን ምርጥ ኢትዮጵያውያ ኖች አንዱ ና ሆ ሰናይ ነው,5.38,SPK01
audio/tr_10262_tr099104.wav,ቤዛ ጐረ መሰ መሰለኝ ትእዛዝ አል ቀበል ም አለ,4.10,SPK01
audio/tr_10263_tr099105.wav,እጀ ጐልዳ ፋው ሰው ዬ መጻፍ አይችልም,3.71,SPK01
audio/tr_10264_tr099106.wav,ተድላ በልጅነ ቱ ቆረ በ,3.46,SPK01
audio/tr_10265_tr099107.wav,ወይዘሮ ባፈ ና በ እን ጉር ጉ ሯቸው የ ታወቁ ናቸው,4.22,SPK01
audio/tr_10266_tr099108.wav,ሰውዬው ሚስቱ ን በጣም እንደሚ ወዳት በ ለ ሆሳ ስ ነገራት,4.10,SPK01
audio/tr_10267_tr099109.wav,ዛሬ የ በላ ና ት ቀይ ወጥ ሁ ርጥ ያለች ና ት,3.58,SPK01
audio/tr_10268_tr099110.wav,አ በ በ ለ ዶክተሩ ሁለመና ዬን ነው የሚያመ ኝ ብሎ ነገረው,4.22,SPK01
audio/tr_10269_tr099111.wav,የ ቻይና ህዝብ ሁ ልቆ መሳፍርት የ ለውም,3.33,SPK01
audio/tr_10270_tr099112.wav,ዘነበ ች ሰራተኛዋ ን አታ ን ጓጉ ብላ ተቆጣ ቻት,3.97,SPK01
audio/tr_10271_tr099113.wav,ት ግስት እህቷ ን ስት ጓጉ ክረ ሚ እንጂ የኔ ን አይነት ሀብል አይገዛ ልሽ ም አለ ቻት,5.50,SPK01
audio/tr_10272_tr099114.wav,አንቺ ልጅ ያ የ ሽውን ነገር ሁሉ ለ ማግኘት አት ጓጉ,4.22,SPK01
audio/tr_10273_tr099115.wav,ኢትዮጵያ ክርስትና ን የ ተቀበለችው በዛ ጔ ስርወ መንግስት ነው,4.86,SPK01
audio/tr_10274_tr099116.wav,መጋቢ ብሉይ ተክለ ማሪያም የተወለዱ ት ዳ ጔ ነው,4.61,SPK01
audio/tr_10275_tr099117.wav,አሊ በ ረሀብ ኩ ርምት ብሏል,3.07,SPK01
audio/tr_10276_tr099118.wav,የ ሰርጉ ወጥ ኩ ችም ተደርጐ ነው የ ተሰራው,3.33,SPK01
audio/tr_10277_tr099119.wav,መ ምሩ እንዳስ ተማሩት ከሆነ ህጻናቶች ም ንም ኩነኔ የ ለ ባቸውም,4.74,SPK01
audio/tr_10278_tr099120.wav,ስ ትመለ ሺ በሩን አንኳ ኲ,3.20,SPK01
audio/tr_10279_tr100001.wav,ድንገት ባልታሰበ ጊዜ እንዲ ዘጋ የ ተወሰነው የ ቡና ግዢ ና ሽያጭ ሰራተኞች ቅሬታ ቸውን ለ ጠቅላይ ሚንስቴር መለስ ዜናዊ ገለጹ,8.45,SPK01
audio/tr_1027_tr11028.wav,በ ሽማግሌዎች ያገኙ ትን ድል ሰን ቀው በ ፖሊስ እጅ ወደሚገኘ ው ልጃቸው አ መሩ,7.68,SPK01
audio/tr_10280_tr100002.wav,ከ አስራት ና ከ ቅጣት ም አልፎ ብዙ ጋዜጠኞች ለስደት ተ ዳርገዋል,4.86,SPK01
audio/tr_10281_tr100003.wav,ኤርትራ ና ኢትዮጵያ ውድ ና ዘመናዊ የ ጦር መሳሪያ ዎችን እየ ገዙ ነው,5.25,SPK01
audio/tr_10282_tr100004.wav,ከ ሱዳን ተወያዩ ከ ኬንያ አት ገናኙ የሚ ለ ን ወያኔ ሊሆን አይችልም,7.42,SPK01
audio/tr_10283_tr100005.wav,ቀጥሎ ም ባል ና ሚስቱ ን እየገፈ ተሩ ከ ፖሊስ ላንድ ክሩዘር መኪና ውስጥ ካ ስገቧቸው በኋላ ወረዳ ሀያ ፖሊስ ጣቢያ ወሰዷቸው,6.91,SPK01
audio/tr_10284_tr100006.wav,በ ሴንት ሉዊስ ኢትዮጵያዊያ ን ስብሰባ ማካሄዳቸው ተገለጠ,3.71,SPK01
audio/tr_10285_tr100007.wav,ዛሬ ኢትዮጵያ በ ቀንድ ከ ብት ብዛት አፍሪካ አንደኛ የ መሆኗ ሚስጥር የ ሚንሊክ አዋጆች ናቸው,5.50,SPK01
audio/tr_10286_tr100008.wav,ከ እነዚህ መኮንኖች ስለ ከተማው ና ነዋሪው ግንዛቤ አገኘሁ,5.25,SPK01
audio/tr_10287_tr100009.wav,ትእግስት ሲ ያሳያቸው እንደ ሞኝነት አድርገው ይቆ ጥራሉ,3.71,SPK01
audio/tr_10288_tr100010.wav,የ ሻእቢያ መንግስት የ ኢትዮጵያ ና ሱዳን ህዝብ ጠላት ነው,4.35,SPK01
audio/tr_10289_tr100011.wav,የ ሁሴን ድርጊት ጉርብትና ወንድማማች ነትና ስትራቴጂ ያዊ ጥቅም ባላቸው ሶማሊያ ና ኢትዮጵያ ላይ ወንጀል መፈጸም እንደሆነ አክለው ገልጸዋል,9.60,SPK01
audio/tr_1028_tr11029.wav,የ አንድ ነጥብ አራት ሚሊዮን እድሜ ያለው ቅሬተ አካል ተገኘ,5.76,SPK01
audio/tr_10290_tr100012.wav,ከዚህ ውስጥ አንድ መቶ ሚሊዮን ብር ብቻ ስለሚ ያስፈልገው ከፍተኛ እዳ እንደሚ ቃለል ለት ተገምቷል,8.19,SPK01
audio/tr_10291_tr100013.wav,በ ተደጋጋሚ ስተ ቶች ይፈጽ ማሉ,3.20,SPK01
audio/tr_10292_tr100014.wav,እንደ ዋ ና ጉዳይ ከ ታዩት ነገሮች አንዱ የ ፓርላማው የ ኮምፒውተራይዜሽን ፕሮግራም የ ጨረታ ሂደት ነው,6.66,SPK01
audio/tr_10293_tr100015.wav,በ ማከል ም ኢትዮጵያ የያዘ ቻቸውን የኤርትራ ግዛቶች ሳት ለቅ ተኩስ አቁም ፈጽሞ ሊኖር አይችልም ብለዋል,7.17,SPK01
audio/tr_10294_tr100016.wav,ሪፖርተሩ እንደ ገለጸው ወደ ቤተሰቦቻቸው ያል ተመለሱት ተማሪዎች አልቤርጐ ተከራይ ተው እንዳይ ኖሩ ማእቀብ ተጥሎ ባቸዋል,8.96,SPK01
audio/tr_10295_tr100017.wav,ገዋኔ አካባቢ ግጭት ተ ቀስቅ ሷል,3.33,SPK01
audio/tr_10296_tr100018.wav,በዚህ ሁኔታ ጉዳያቸው በ ማህበሩ የ ተያዘላቸው ሴቶች ተጐጂ እንደሚ ሆኑ ተጠቁ ሟል,5.50,SPK01
audio/tr_10297_tr100019.wav,ከርከሮ አስራ ስ ባት ሰው ፈጀ,3.20,SPK01
audio/tr_10298_tr100020.wav,ልጆቹ ምግብ ና ወተት ስለማ ያገኙ በ ረሀብ ደክመ ዋል,4.22,SPK01
audio/tr_10299_tr100021.wav,የ ሳሆ ሰዎች ናቸው የ ሚኖሩበት,2.56,SPK01
audio/tr_1029_tr11030.wav,አምስት ጨዋታ ተጫው ቶ ሊ ያገባ ይችላል,4.48,SPK01
audio/tr_102_tr02002.wav,የ ውሀው ዘርፍ ያለበት ን የ ፋይናንስ ችግር ለ መፍታት የ ውሀ ሀብት ልማት ፈንድ እንደሚ ቋቋም ገለጹ,6.53,SPK01
audio/tr_10300_tr100022.wav,ኢትዮጵያ በገና በ አል ዋዜማ ላይ ኤርትራውያን ን ማባረር ጀመረች ለሚ ለውም ገና ው የ ፈረንጆች ገና ነው,6.91,SPK01
audio/tr_10301_tr100023.wav,ከዚያ ወዲህ ሶስት ወር ተጨምሮ እስካሁን ሰባት ሆኗል,4.61,SPK01
audio/tr_10302_tr100024.wav,ያን ን ተቋም ነው ወደ ወያኔ ትራንስፖርት ኩባንያ ነት የ ለወጡት ብለዋል,4.48,SPK01
audio/tr_10303_tr100025.wav,በ ምዝገባው ወቅት አንዳንዶቹ በ ሰጡት አስተያየት ወደ አገራቸው ለ መመለስ ከፍተኛ ፍላጐት እንዳ ላቸው ገልጸዋል,6.78,SPK01
audio/tr_10304_tr100026.wav,ኢትዮጵያውያ ን ከ አስመራ እየ ተባረሩ ነው,3.58,SPK01
audio/tr_10305_tr100027.wav,ቢቢሲ ጠቅላይ ሚንስትር መለስ ና ፕሬዚዳንት ኢሳያስ በ ግንባር ተገናኙ አለ የ ኢትዮጵያ የውጭ ጉዳይ ሚኒስቴር አስተባ በ ለ,8.06,SPK01
audio/tr_10306_tr100028.wav,ግብ የ ማደን ተልእኮው ንም እያሳ ካ መ ቷል,3.84,SPK01
audio/tr_10307_tr100029.wav,አቶ መለስ የ ሻእቢያ ዲፕሎማቶች ን ሰላዮች አ ሏቸው,4.61,SPK01
audio/tr_10308_tr100030.wav,ስድስት የ ደህንነት ሀላፊዎች ና ሰራተኞች ታገዱ,4.35,SPK01
audio/tr_10309_tr100031.wav,ውድድሮቹ ዛሬ ና ነገ በ አዲስ አበባ ስቴዲዮም ቀጥለው እንደሚ ካሄዱ ታውቋል,5.76,SPK01
audio/tr_1030_tr11031.wav,እኔ ም ን መስራት ና አለ መስራት እንዳለ ብኝ በሚገባ ያው ቀዋል,6.27,SPK01
audio/tr_10310_tr100032.wav,የ ነጻው ፕሬስ ጋዜጠኞች እያ ማረሩ ነው,3.33,SPK01
audio/tr_10311_tr100033.wav,በ ኢትዮጵያ ያለው የ ገዢው ፓርቲ ይህን ፈጽሟ ል,3.84,SPK01
audio/tr_10312_tr100034.wav,የ አዲስ አበባ መስተዳደር ባለታክሲ ዎች ከነ ሹፌሮ ቻቸው ላለ መስማማት ተስማሙ,6.40,SPK01
audio/tr_10313_tr100035.wav,የኤርትራ የ ሀይማኖት መሪዎች ከ ኢትዮጵያ የ ሀይማኖት አባቶች ጋር ተመካ ክረው ያጸደቁ ትን ረቡእ እ ለት ለ ፕሬዝዳንት ኢሳያስ ማስረከ ባቸውም ታውቋል,9.60,SPK01
audio/tr_10314_tr100036.wav,ኢትዮጵያ ተጨማሪ ከተማዎች ን ተቆጣጠረ ች,3.20,SPK01
audio/tr_10315_tr100037.wav,አዲስ አበባ ልት ታደስ ነው,2.43,SPK01
audio/tr_10316_tr100038.wav,የ ቅጽበት ጋብቻ ሊ መሰርቱ ና ባሏ ም ለ መሆን ተስማም ተዋል,5.38,SPK01
audio/tr_10317_tr100039.wav,አስ ቆሙት ና ሾፌሩ ላይ ደግ ነው አይናቸው ን አጉረጠረጡ,4.86,SPK01
audio/tr_10318_tr100040.wav,መደነቅ ና መወደስ ያለበት ሰው ነው,3.07,SPK01
